date,value
2020-03-18,98.0144270539353
2020-03-19,101.22426267665416
2020-03-20,99.07215098845396
2020-03-21,99.36899802002405
2020-03-22,100.62943833490029
2020-03-23,98.80129255785235
2020-03-24,99.01247381008507
2020-03-25,99.66948006099312
2020-03-26,97.86516951108902
2020-03-27,100.556447397963
2020-03-28,99.7778059405972
2020-03-29,100.6266529000413
2020-03-30,99.26855403100429
2020-03-31,100.09773972326103
2020-04-01,99.4863346773097
2020-04-02,101.09237056015314
2020-04-03,101.33219536267771
2020-04-04,99.03910877960435
2020-04-05,100.00702437654223
2020-04-06,99.70458176743232
2020-04-07,99.80081852648537
2020-04-08,99.44934090832288
2020-04-09,100.84856294172963
2020-04-10,99.55064721077214
2020-04-11,99.4093265751548
2020-04-12,99.46147701560415
2020-04-13,99.86166913533017
2020-04-14,100.94107066292251
2020-04-15,101.02425946249375
2020-04-16,100.14055112682885
2020-04-17,99.14021444207238
2020-04-18,99.00808323951038
2020-04-19,101.13523093862929
2020-04-20,98.69405559159534
2020-04-21,100.88423193712545
2020-04-22,99.36193536409503
2020-04-23,100.57127176987962
2020-04-24,99.82878021063244
2020-04-25,100.59674089407085
2020-04-26,100.08010088750773
2020-04-27,99.79171778536767
2020-04-28,101.63604606471259
2020-04-29,102.47240912426514
2020-04-30,99.06263389373036
2020-05-01,100.27921003497805
2020-05-02,99.02580487634467
2020-05-03,101.45196710293116
2020-05-04,98.31928413074016
2020-05-05,101.09240022949548
2020-05-06,99.9470676100892
2020-05-07,99.79690342959042
2020-05-08,100.49213156355793
2020-05-09,97.80028641813438
2020-05-10,101.74451063703776
2020-05-11,100.58401912759766
2020-05-12,100.77407822572778
2020-05-13,99.73895888225549
2020-05-14,100.88200400906592
2020-05-15,101.76384347524942
2020-05-16,99.56395317577523
2020-05-17,100.96537591982485
2020-05-18,99.86479488584558
2020-05-19,100.42766602667162
2020-05-20,101.74057884727841
2020-05-21,100.57021623155303
2020-05-22,99.85564109090588
2020-05-23,97.01287790209204
2020-05-24,100.80890108171626
2020-05-25,100.14244091498921
2020-05-26,101.39992270839602
2020-05-27,100.70850815134472
2020-05-28,101.80738997443315
2020-05-29,101.80686551784254
2020-05-30,100.50426368738508
2020-05-31,99.50844155104033
2020-06-01,99.62931544640634
2020-06-02,100.3731953553956
2020-06-03,101.6441079922122
2020-06-04,100.47331622613315
2020-06-05,100.21269002645113
2020-06-06,101.46476018914971
2020-06-07,101.4860255257157
2020-06-08,103.48262581616164
2020-06-09,101.21824617569958
2020-06-10,99.37011016528396
2020-06-11,101.38052836984939
2020-06-12,98.35874690006993
2020-06-13,100.25002807370916
2020-06-14,99.07306271038308
2020-06-15,102.00964396899506
2020-06-16,100.1813790553403
2020-06-17,98.61380198332851
2020-06-18,100.1629325456441
2020-06-19,101.89959905667405
2020-06-20,100.28727800094538
2020-06-21,99.1563469795278
2020-06-22,101.29565887088114
2020-06-23,99.25665156903715
2020-06-24,99.75665247856234
2020-06-25,100.02185457927887
2020-06-26,100.92857611968013
2020-06-27,99.78357396849717
2020-06-28,98.55067711030394
2020-06-29,100.1550719221881
2020-06-30,100.71851129614949
2020-07-01,100.51175988891711
2020-07-02,100.59446829391952
2020-07-03,100.7419621689175
2020-07-04,100.61793170089747
2020-07-05,100.24096999922648
2020-07-06,100.5027478089746
2020-07-07,100.31287350185822
2020-07-08,99.66358619016641
2020-07-09,100.1325277212887
2020-07-10,98.61213910183228
2020-07-11,99.71779548431573
2020-07-12,99.913774883943
2020-07-13,100.15323551046595
2020-07-14,97.91931264504535
2020-07-15,101.26267655942213
2020-07-16,99.83699970852471
2020-07-17,100.50598043408122
2020-07-18,99.78628691460335
2020-07-19,100.61683234644107
2020-07-20,98.7353980377484
2020-07-21,101.17931575750018
2020-07-22,99.49282780279145
2020-07-23,100.16530107718451
2020-07-24,100.19026541265187
2020-07-25,98.53207417613098
2020-07-26,99.56795944700308
2020-07-27,101.73669814175867
2020-07-28,99.97494346668198
2020-07-29,101.23339177586705
2020-07-30,101.07997185944704
2020-07-31,100.38605622396743
2020-08-01,100.35300270915616
2020-08-02,99.15200051237551
2020-08-03,102.13657369531822
2020-08-04,100.90347892940272
2020-08-05,99.83699062099598
2020-08-06,100.05259182283397
2020-08-07,100.71706096529483
2020-08-08,101.30285102174412
2020-08-09,101.93916707620495
2020-08-10,99.95436239502968
2020-08-11,101.0964132982794
2020-08-12,101.00050833889964
2020-08-13,100.61857634105779
2020-08-14,100.10760968606445
2020-08-15,98.90885306898524
2020-08-16,101.22720799432737
2020-08-17,99.75133109056567
2020-08-18,98.33630105901322
2020-08-19,100.2032917845435
2020-08-20,99.4346492988235
2020-08-21,100.3589846947103
2020-08-22,99.77937000938219
2020-08-23,101.7946605919384
2020-08-24,100.70739105180098
2020-08-25,98.29482811235302
2020-08-26,99.61363525749356
2020-08-27,101.77767563127104
2020-08-28,99.290778545144
2020-08-29,98.46833479982763
2020-08-30,100.54145583398457
2020-08-31,99.78264667712331
2020-09-01,100.65063678243092
2020-09-02,99.95304974557807
2020-09-03,99.04110843014291
2020-09-04,99.63708300303661
2020-09-05,100.2585446318927
2020-09-06,97.72386146844072
2020-09-07,99.69160363547007
2020-09-08,100.42459545523865
2020-09-09,100.72978857930116
2020-09-10,101.01775734418507
2020-09-11,100.45936664230969
2020-09-12,99.63365545088831
2020-09-13,101.75273208653593
2020-09-14,100.62151765001126
2020-09-15,99.43929683290567
2020-09-16,97.59628231556262
2020-09-17,100.43593942100532
2020-09-18,100.43122055845292
2020-09-19,99.13992999942963
2020-09-20,100.03332174273541
2020-09-21,100.34896055224944
2020-09-22,99.5435634689528
2020-09-23,100.83431808758334
2020-09-24,99.6878001658178
2020-09-25,100.85099031290801
2020-09-26,99.0809440822737
2020-09-27,100.90823981980255
2020-09-28,100.10893716022564
2020-09-29,99.61638317463296
2020-09-30,101.00135721031897
2020-10-01,100.59406321234684
2020-10-02,100.02757775067153
2020-10-03,99.11791952997393
2020-10-04,97.51918608355588
2020-10-05,100.89042025586383
2020-10-06,100.93926145573298
2020-10-07,100.55541550612367
2020-10-08,98.26705694392406
2020-10-09,99.3939740442325
2020-10-10,101.11790907952984
2020-10-11,101.93345974523938
2020-10-12,98.48691248747484
2020-10-13,100.79381495995857
2020-10-14,101.7327696442668
2020-10-15,99.16367636109129
2020-10-16,100.70305064374108
2020-10-17,100.83028870020206
2020-10-18,99.27411578456956
2020-10-19,100.1999160118133
2020-10-20,101.0250747668524
2020-10-21,100.91370263854398
2020-10-22,99.95661657907537
2020-10-23,99.30775873909862
2020-10-24,99.86488803073239
2020-10-25,100.07164563252206
2020-10-26,98.76955484990982
2020-10-27,97.8063932714964
2020-10-28,101.10481639482376
2020-10-29,99.01499485593934
2020-10-30,101.90666939292251
2020-10-31,98.35037121833548
2020-11-01,98.6708052657834
2020-11-02,101.14151391475107
2020-11-03,100.33408861585067
2020-11-04,98.2856180143466
2020-11-05,99.04100607328306
2020-11-06,99.81051076009174
2020-11-07,100.28293847405108
2020-11-08,101.0321215833319
2020-11-09,99.1659955366065
2020-11-10,99.8150949193131
2020-11-11,99.45266149610806
2020-11-12,101.8164926950473
2020-11-13,100.39819922013339
2020-11-14,99.45085993250275
2020-11-15,98.75219136778415
2020-11-16,98.90155283887086
2020-11-17,99.67558455800587
2020-11-18,99.7680403703613
2020-11-19,100.4631970022739
2020-11-20,99.69775519509014
2020-11-21,99.13201566942942
2020-11-22,98.71426661411768
2020-11-23,99.82365369582871
2020-11-24,97.33196138853855
2020-11-25,98.94783174863838
2020-11-26,99.82306325274345
2020-11-27,100.65467438865822
2020-11-28,97.45308423524139
2020-11-29,99.53420832420217
2020-11-30,101.10442597699564
2020-12-01,102.07456017809295
2020-12-02,100.78969203227274
2020-12-03,100.43106592739667
2020-12-04,99.28738370646926
2020-12-05,99.50691264351897
2020-12-06,99.69324107132655
2020-12-07,99.62519249136797
2020-12-08,99.96211136148365
2020-12-09,100.26559418091102
2020-12-10,97.79360437139698
2020-12-11,101.35845156569262
2020-12-12,99.73189426821163
2020-12-13,102.25804431522586
2020-12-14,99.000217708531
2020-12-15,97.03610002824615
2020-12-16,100.88947381942974
2020-12-17,99.48809240151117
2020-12-18,99.5483269641157
2020-12-19,100.60531748472813
2020-12-20,100.09924382631287
2020-12-21,101.14823391444558
2020-12-22,100.17637622314739
2020-12-23,100.17723636592191
2020-12-24,99.82535115434727
2020-12-25,99.64982327460585
2020-12-26,98.15594747137065
2020-12-27,100.95660352492601
2020-12-28,99.08575923530664
2020-12-29,99.71703818407309
2020-12-30,97.89525645311623
